City,CrashCount,CrashType,Latitude,Location,Longitude,Year
VANCOUVER,8,Casualty,49.262591,HEMLOCK ST & W 10TH AVE,-123.136141,2013
VANCOUVER,2,PDO,49.261655,HEMLOCK ST & W 11TH AVE,-123.136174,2013
VANCOUVER,5,Casualty,49.260754,HEMLOCK ST & W 12TH AVE,-123.136209,2013
VANCOUVER,10,PDO,49.260754,HEMLOCK ST & W 12TH AVE,-123.136209,2013
VANCOUVER,1,Casualty,49.259784,HEMLOCK ST & W 13TH AVE,-123.136244,2013
VANCOUVER,2,PDO,49.259784,HEMLOCK ST & W 13TH AVE,-123.136244,2013
VANCOUVER,5,PDO,49.258872,HEMLOCK ST & W 14TH AVE,-123.136277,2013
VANCOUVER,1,Casualty,49.267228,HEMLOCK ST & W 4TH AVE,-123.136137,2013
VANCOUVER,2,PDO,49.267228,HEMLOCK ST & W 4TH AVE,-123.136137,2013
VANCOUVER,1,PDO,49.266729,HEMLOCK ST & W 5TH AVE,-123.136074,2013
VANCOUVER,1,PDO,49.266148,HEMLOCK ST & W 6TH AVE,-123.136062,2013
VANCOUVER,5,Casualty,49.266148,HEMLOCK ST & W 6TH AVE,-123.136062,2013
VANCOUVER,3,Casualty,49.265302,HEMLOCK ST & W 7TH AVE,-123.136066,2013
VANCOUVER,8,PDO,49.265302,HEMLOCK ST & W 7TH AVE,-123.136066,2013
VANCOUVER,4,Casualty,49.264464,HEMLOCK ST & W 8TH AVE,-123.136081,2013
VANCOUVER,6,PDO,49.264464,HEMLOCK ST & W 8TH AVE,-123.136081,2013
VANCOUVER,9,Casualty,49.26356,HEMLOCK ST & W BROADWAY,-123.136088,2013
VANCOUVER,26,PDO,49.26356,HEMLOCK ST & W BROADWAY,-123.136088,2013
VANCOUVER,3,PDO,49.257956,HIGHBURY ST & W 16TH AVE,-123.188007,2013
VANCOUVER,4,Casualty,49.257956,HIGHBURY ST & W 16TH AVE,-123.188007,2013
VANCOUVER,1,Casualty,49.257399,HIGHBURY ST & W 17TH AVE,-123.188005,2013
VANCOUVER,1,Casualty,49.271351,HIGHBURY ST & W 1ST AVE,-123.187519,2013
VANCOUVER,1,PDO,49.252869,HIGHBURY ST & W 22ND AVE,-123.188051,2013
VANCOUVER,1,PDO,49.251955,HIGHBURY ST & W 23RD AVE,-123.188058,2013
VANCOUVER,1,Casualty,49.268633,HIGHBURY ST & W 4TH AVE,-123.187629,2013
VANCOUVER,5,PDO,49.268633,HIGHBURY ST & W 4TH AVE,-123.187629,2013
VANCOUVER,1,Casualty,49.266077,HIGHBURY ST & W 7TH AVE,-123.187701,2013
VANCOUVER,1,PDO,49.264373,HIGHBURY ST & W BROADWAY,-123.187784,2013
VANCOUVER,1,Casualty,49.233198,HOLLAND ST & SW MARINE DR,-123.192311,2013
VANCOUVER,1,PDO,49.233198,HOLLAND ST & SW MARINE DR,-123.192311,2013
VANCOUVER,1,Casualty,49.234781,HOLLAND ST & W 41ST AVE,-123.192299,2013
VANCOUVER,1,PDO,49.234781,HOLLAND ST & W 41ST AVE,-123.192299,2013
VANCOUVER,1,Casualty,49.230718,HOLLAND ST & W 46TH AVE,-123.192435,2013
VANCOUVER,5,Casualty,49.277347,HOMER ST & NELSON ST,-123.120093,2013
VANCOUVER,10,PDO,49.277347,HOMER ST & NELSON ST,-123.120093,2013
VANCOUVER,3,Casualty,49.273108,HOMER ST & PACIFIC BLVD & PACIFIC ST,-123.125875,2013
VANCOUVER,5,PDO,49.273108,HOMER ST & PACIFIC BLVD & PACIFIC ST,-123.125875,2013
VANCOUVER,2,Casualty,49.279473,HOMER ST & ROBSON ST,-123.116882,2013
VANCOUVER,3,PDO,49.279473,HOMER ST & ROBSON ST,-123.116882,2013
VANCOUVER,8,Casualty,49.278437,HOMER ST & SMITHE ST,-123.118448,2013
VANCOUVER,10,PDO,49.278437,HOMER ST & SMITHE ST,-123.118448,2013
VANCOUVER,3,PDO,49.284066,HOMER ST & W CORDOVA ST,-123.109951,2013
VANCOUVER,3,Casualty,49.280576,HOMER ST & W GEORGIA ST,-123.115205,2013
VANCOUVER,7,PDO,49.280576,HOMER ST & W GEORGIA ST,-123.115205,2013
VANCOUVER,1,Casualty,49.283412,HOMER ST & W HASTINGS ST,-123.110937,2013
VANCOUVER,7,PDO,49.283412,HOMER ST & W HASTINGS ST,-123.110937,2013
VANCOUVER,4,Casualty,49.282763,HOMER ST & W PENDER ST,-123.111922,2013
VANCOUVER,6,PDO,49.282763,HOMER ST & W PENDER ST,-123.111922,2013
VANCOUVER,2,Casualty,49.237355,HORLEY ST & RUPERT ST,-123.040967,2013
VANCOUVER,5,Casualty,49.280536,HORNBY ST & NELSON ST,-123.124983,2013
VANCOUVER,13,PDO,49.280536,HORNBY ST & NELSON ST,-123.124983,2013
VANCOUVER,5,Casualty,49.276281,HORNBY ST & PACIFIC ST,-123.131378,2013
VANCOUVER,10,PDO,49.276281,HORNBY ST & PACIFIC ST,-123.131378,2013
VANCOUVER,6,Casualty,49.282643,HORNBY ST & ROBSON ST,-123.12176,2013
VANCOUVER,12,PDO,49.282643,HORNBY ST & ROBSON ST,-123.12176,2013
VANCOUVER,4,Casualty,49.281573,HORNBY ST & SMITHE ST,-123.123372,2013
VANCOUVER,15,PDO,49.281573,HORNBY ST & SMITHE ST,-123.123372,2013
VANCOUVER,13,Casualty,49.283756,HORNBY ST & W GEORGIA ST,-123.120092,2013
VANCOUVER,21,PDO,49.283756,HORNBY ST & W GEORGIA ST,-123.120092,2013
VANCOUVER,5,PDO,49.286605,HORNBY ST & W HASTINGS ST,-123.115827,2013
VANCOUVER,3,Casualty,49.285914,HORNBY ST & W PENDER ST,-123.116863,2013
VANCOUVER,6,PDO,49.285914,HORNBY ST & W PENDER ST,-123.116863,2013
VANCOUVER,1,Casualty,49.253326,HOSMER AVE & PINE CRES,-123.146739,2013
VANCOUVER,14,Casualty,49.279909,HOWE ST & NELSON ST,-123.124039,2013
VANCOUVER,29,PDO,49.279909,HOWE ST & NELSON ST,-123.124039,2013
VANCOUVER,6,Casualty,49.275682,HOWE ST & PACIFIC ST,-123.130429,2013
VANCOUVER,6,PDO,49.275682,HOWE ST & PACIFIC ST,-123.130429,2013
VANCOUVER,3,Casualty,49.282019,HOWE ST & ROBSON ST,-123.120839,2013
VANCOUVER,12,PDO,49.282019,HOWE ST & ROBSON ST,-123.120839,2013
VANCOUVER,11,PDO,49.280985,HOWE ST & SMITHE ST,-123.122436,2013
VANCOUVER,12,Casualty,49.280985,HOWE ST & SMITHE ST,-123.122436,2013
VANCOUVER,3,PDO,49.286609,HOWE ST & W CORDOVA ST,-123.113865,2013
VANCOUVER,5,Casualty,49.286609,HOWE ST & W CORDOVA ST,-123.113865,2013
VANCOUVER,14,Casualty,49.283132,HOWE ST & W GEORGIA ST,-123.119153,2013
VANCOUVER,18,PDO,49.283132,HOWE ST & W GEORGIA ST,-123.119153,2013
VANCOUVER,4,Casualty,49.285971,HOWE ST & W HASTINGS ST,-123.114856,2013
VANCOUVER,6,PDO,49.285971,HOWE ST & W HASTINGS ST,-123.114856,2013
VANCOUVER,2,Casualty,49.285277,HOWE ST & W PENDER ST,-123.115844,2013
VANCOUVER,7,PDO,49.285277,HOWE ST & W PENDER ST,-123.115844,2013
VANCOUVER,4,PDO,49.203118,HUDSON ST & MARPOLE LOOP & SW MARINE DR,-123.134789,2013
VANCOUVER,7,Casualty,49.203118,HUDSON ST & MARPOLE LOOP & SW MARINE DR,-123.134789,2013
VANCOUVER,1,PDO,49.215609,HUDSON ST & PARK DR,-123.134149,2013
VANCOUVER,1,PDO,49.243877,HUDSON ST & W 32ND AVE,-123.135688,2013
VANCOUVER,2,Casualty,49.226795,HUDSON ST & W 49TH AVE,-123.135096,2013
VANCOUVER,3,PDO,49.226795,HUDSON ST & W 49TH AVE,-123.135096,2013
VANCOUVER,1,PDO,49.219269,HUDSON ST & W 57TH AVE,-123.13404,2013
VANCOUVER,2,PDO,49.217249,HUDSON ST & W 59TH AVE,-123.134071,2013
VANCOUVER,1,Casualty,49.214948,HUDSON ST & W 62ND AVE,-123.134162,2013
VANCOUVER,1,PDO,49.210798,HUDSON ST & W 67TH AVE,-123.134315,2013
VANCOUVER,2,Casualty,49.208533,HUDSON ST & W 70TH AVE,-123.134489,2013
VANCOUVER,5,PDO,49.208533,HUDSON ST & W 70TH AVE,-123.134489,2013
VANCOUVER,1,PDO,49.206976,HUDSON ST & W 71ST AVE,-123.134664,2013
VANCOUVER,6,Casualty,49.206976,HUDSON ST & W 71ST AVE,-123.134664,2013
VANCOUVER,3,Casualty,49.204296,HUDSON ST & W 73RD AVE,-123.134747,2013
VANCOUVER,3,PDO,49.204296,HUDSON ST & W 73RD AVE,-123.134747,2013
VANCOUVER,1,PDO,49.249314,HUDSON ST & W KING EDWARD AVE,-123.134361,2013
VANCOUVER,1,Casualty,49.251867,HULL ST & VICTORIA DR,-123.065218,2013
VANCOUVER,1,Casualty,49.207994,HYACK DR & SE MARINE DR,-123.025792,2013
VANCOUVER,1,PDO,49.207994,HYACK DR & SE MARINE DR,-123.025792,2013
VANCOUVER,1,PDO,49.249127,IMPERIAL RD & W 29TH AVE & W KING EDWARD AVE,-123.204606,2013
VANCOUVER,2,Casualty,49.270507,INDUSTRIAL AVE & MAIN ST,-123.100591,2013
VANCOUVER,5,PDO,49.270507,INDUSTRIAL AVE & MAIN ST,-123.100591,2013
VANCOUVER,2,PDO,49.252062,INVERNESS ST & KINGSWAY,-123.079895,2013
VANCOUVER,3,Casualty,49.252062,INVERNESS ST & KINGSWAY,-123.079895,2013
VANCOUVER,1,Casualty,49.211156,INVERNESS ST & SE MARINE DR,-123.079911,2013
VANCOUVER,4,PDO,49.211156,INVERNESS ST & SE MARINE DR,-123.079911,2013
VANCOUVER,2,Casualty,49.276672,JACKSON AVE & MALKIN AVE & PRIOR ST,-123.093626,2013
VANCOUVER,4,PDO,49.276672,JACKSON AVE & MALKIN AVE & PRIOR ST,-123.093626,2013
VANCOUVER,1,PDO,49.283073,JACKSON AVE & POWELL ST,-123.093346,2013
VANCOUVER,4,Casualty,49.283073,JACKSON AVE & POWELL ST,-123.093346,2013
VANCOUVER,1,Casualty,49.277558,JACKSON AVE & UNION ST,-123.093588,2013
VANCOUVER,3,PDO,49.207688,JELLICOE ST & SE MARINE DR,-123.047702,2013
VANCOUVER,4,Casualty,49.207688,JELLICOE ST & SE MARINE DR,-123.047702,2013
VANCOUVER,3,PDO,49.288873,JERVIS ST & MELVILLE ST,-123.125799,2013
VANCOUVER,3,Casualty,49.284894,JERVIS ST & NELSON ST,-123.131725,2013
VANCOUVER,1,Casualty,49.28068,JERVIS ST & PACIFIC ST,-123.138112,2013
VANCOUVER,2,PDO,49.28068,JERVIS ST & PACIFIC ST,-123.138112,2013
VANCOUVER,7,Casualty,49.288136,JERVIS ST & W GEORGIA ST,-123.126873,2013
VANCOUVER,19,PDO,49.288136,JERVIS ST & W GEORGIA ST,-123.126873,2013
VANCOUVER,2,PDO,49.289441,JERVIS ST & W HASTINGS ST,-123.124894,2013
VANCOUVER,4,PDO,49.28903,JERVIS ST & W PENDER ST,-123.12557,2013
VANCOUVER,6,Casualty,49.28903,JERVIS ST & W PENDER ST,-123.12557,2013
VANCOUVER,21,Casualty,49.234146,JOYCE ST & KINGSWAY,-123.035891,2013
VANCOUVER,43,PDO,49.234146,JOYCE ST & KINGSWAY,-123.035891,2013
VANCOUVER,1,Casualty,49.241743,JOYCE ST & PRICE ST,-123.028504,2013
VANCOUVER,1,Casualty,49.232917,JOYCE ST & SCHOOL AVE,-123.037112,2013
VANCOUVER,3,Casualty,49.238241,JOYCE ST & VANNESS AVE,-123.031848,2013
VANCOUVER,5,PDO,49.238241,JOYCE ST & VANNESS AVE,-123.031848,2013
VANCOUVER,1,PDO,49.24004,JOYCE ST & WELLINGTON AVE,-123.030127,2013
VANCOUVER,6,Casualty,49.24004,JOYCE ST & WELLINGTON AVE,-123.030127,2013
VANCOUVER,2,PDO,49.272296,KASLO ST & KITCHENER ST,-123.046883,2013
VANCOUVER,1,PDO,49.2791,KASLO ST & TURNER ST,-123.046695,2013
VANCOUVER,1,Casualty,49.276644,KASLO ST & VENABLES ST,-123.046785,2013
VANCOUVER,1,PDO,49.276644,KASLO ST & VENABLES ST,-123.046785,2013
VANCOUVER,1,Casualty,49.279457,KEEFER PL & TAYLOR ST,-123.106113,2013
VANCOUVER,1,PDO,49.279457,KEEFER PL & TAYLOR ST,-123.106113,2013
VANCOUVER,9,Casualty,49.279482,KEEFER ST & MAIN ST,-123.099737,2013
VANCOUVER,12,PDO,49.279482,KEEFER ST & MAIN ST,-123.099737,2013
VANCOUVER,5,PDO,49.235641,KERR ST & KINGSWAY & TAUNTON ST,-123.039546,2013
VANCOUVER,1,PDO,49.206104,KERR ST & RIVERWALK AVE,-123.042291,2013
VANCOUVER,1,PDO,49.215498,KERR ST & ROSEMONT DR,-123.041517,2013
VANCOUVER,2,Casualty,49.227246,KERR ST & RUPERT ST,-123.041097,2013
VANCOUVER,3,PDO,49.227246,KERR ST & RUPERT ST,-123.041097,2013
VANCOUVER,1,PDO,49.226982,KERR ST & RUPERT ST & WAVERLEY AVE,-123.040991,2013
VANCOUVER,26,Casualty,49.208097,KERR ST & SE MARINE DR,-123.042257,2013
VANCOUVER,44,PDO,49.208097,KERR ST & SE MARINE DR,-123.042257,2013
VANCOUVER,3,Casualty,49.236377,KILLARNEY ST & KINGSWAY,-123.045735,2013
VANCOUVER,4,PDO,49.236377,KILLARNEY ST & KINGSWAY,-123.045735,2013
VANCOUVER,38,Casualty,49.250108,KINGSWAY & KNIGHT ST,-123.076032,2013
VANCOUVER,52,PDO,49.250108,KINGSWAY & KNIGHT ST,-123.076032,2013
VANCOUVER,2,Casualty,49.232185,KINGSWAY & LINCOLN ST,-123.025931,2013
VANCOUVER,2,PDO,49.232185,KINGSWAY & LINCOLN ST,-123.025931,2013
VANCOUVER,2,PDO,49.235384,KINGSWAY & MCHARDY ST,-123.038735,2013
VANCOUVER,2,PDO,49.235038,KINGSWAY & MCKINNON ST,-123.037803,2013
VANCOUVER,3,Casualty,49.235038,KINGSWAY & MCKINNON ST,-123.037803,2013
VANCOUVER,2,Casualty,49.232041,KINGSWAY & MELBOURNE ST,-123.029267,2013
VANCOUVER,3,PDO,49.232041,KINGSWAY & MELBOURNE ST,-123.029267,2013
VANCOUVER,1,Casualty,49.246909,KINGSWAY & MILLER ST,-123.068908,2013
VANCOUVER,7,PDO,49.246909,KINGSWAY & MILLER ST,-123.068908,2013
VANCOUVER,24,Casualty,49.24187,KINGSWAY & NANAIMO ST,-123.058123,2013
VANCOUVER,36,PDO,49.24187,KINGSWAY & NANAIMO ST,-123.058123,2013
VANCOUVER,2,Casualty,49.232231,KINGSWAY & ORMIDALE ST,-123.02496,2013
VANCOUVER,2,PDO,49.232231,KINGSWAY & ORMIDALE ST,-123.02496,2013
VANCOUVER,4,PDO,49.248018,KINGSWAY & PERRY ST,-123.071292,2013
VANCOUVER,3,PDO,49.259613,KINGSWAY & PRINCE EDWARD ST,-123.096316,2013
VANCOUVER,5,PDO,49.23827,KINGSWAY & RHODES ST,-123.050316,2013
VANCOUVER,8,Casualty,49.23827,KINGSWAY & RHODES ST,-123.050316,2013
VANCOUVER,32,Casualty,49.235939,KINGSWAY & RUPERT ST,-123.042334,2013
VANCOUVER,38,PDO,49.235939,KINGSWAY & RUPERT ST,-123.042334,2013
VANCOUVER,2,Casualty,49.232775,KINGSWAY & SENLAC ST,-123.033232,2013
VANCOUVER,3,PDO,49.232775,KINGSWAY & SENLAC ST,-123.033232,2013
VANCOUVER,4,PDO,49.244501,KINGSWAY & SIDNEY ST,-123.063765,2013
VANCOUVER,6,Casualty,49.244501,KINGSWAY & SIDNEY ST,-123.063765,2013
VANCOUVER,13,Casualty,49.240009,KINGSWAY & SLOCAN ST,-123.054067,2013
VANCOUVER,24,PDO,49.240009,KINGSWAY & SLOCAN ST,-123.054067,2013
VANCOUVER,1,Casualty,49.261563,KINGSWAY & SOPHIA ST,-123.098258,2013
VANCOUVER,1,PDO,49.261563,KINGSWAY & SOPHIA ST,-123.098258,2013
VANCOUVER,2,Casualty,49.235789,KINGSWAY & SPENCER ST,-123.040751,2013
VANCOUVER,2,PDO,49.235789,KINGSWAY & SPENCER ST,-123.040751,2013
VANCOUVER,2,PDO,49.254746,KINGSWAY & ST CATHERINES ST,-123.085636,2013
VANCOUVER,3,Casualty,49.254746,KINGSWAY & ST CATHERINES ST,-123.085636,2013
VANCOUVER,1,Casualty,49.257769,KINGSWAY & ST GEORGE ST,-123.09309,2013
VANCOUVER,1,PDO,49.257769,KINGSWAY & ST GEORGE ST,-123.09309,2013
VANCOUVER,2,PDO,49.232403,KINGSWAY & STAMFORD ST,-123.032496,2013
VANCOUVER,3,Casualty,49.232403,KINGSWAY & STAMFORD ST,-123.032496,2013
VANCOUVER,13,Casualty,49.232015,KINGSWAY & TYNE ST,-123.031251,2013
VANCOUVER,18,PDO,49.232015,KINGSWAY & TYNE ST,-123.031251,2013
VANCOUVER,2,PDO,49.257559,KINGSWAY & UNSIGNED,-123.092578,2013
VANCOUVER,26,Casualty,49.245143,KINGSWAY & VICTORIA DR,-123.065173,2013
VANCOUVER,54,PDO,49.245143,KINGSWAY & VICTORIA DR,-123.065173,2013
VANCOUVER,2,PDO,49.247392,KINGSWAY & WELWYN ST,-123.069945,2013
VANCOUVER,4,Casualty,49.247392,KINGSWAY & WELWYN ST,-123.069945,2013
VANCOUVER,6,PDO,49.233191,KINGSWAY & WESSEX ST,-123.03407,2013
VANCOUVER,8,Casualty,49.233191,KINGSWAY & WESSEX ST,-123.03407,2013
VANCOUVER,2,Casualty,49.253845,KINGSWAY & WINDSOR ST,-123.083718,2013
VANCOUVER,11,PDO,49.253845,KINGSWAY & WINDSOR ST,-123.083718,2013
VANCOUVER,1,PDO,49.272058,KITCHENER ST & LAKEWOOD DR,-123.061849,2013
VANCOUVER,2,Casualty,49.272286,KITCHENER ST & RENFREW ST,-123.044166,2013
VANCOUVER,2,PDO,49.272286,KITCHENER ST & RENFREW ST,-123.044166,2013
VANCOUVER,1,PDO,49.272277,KITCHENER ST & RUPERT ST,-123.033645,2013
VANCOUVER,1,PDO,49.272097,KITCHENER ST & VICTORIA DR,-123.06571,2013
VANCOUVER,3,Casualty,49.272097,KITCHENER ST & VICTORIA DR,-123.06571,2013
VANCOUVER,1,Casualty,49.262339,KITSILANO DIVERS & MACDONALD ST & W 11TH AVE,-123.168239,2013
VANCOUVER,1,PDO,49.262339,KITSILANO DIVERS & MACDONALD ST & W 11TH AVE,-123.168239,2013
VANCOUVER,3,Casualty,49.261361,KITSILANO DIVERS & STEPHENS ST & W 12TH AVE,-123.166372,2013
VANCOUVER,97,Casualty,49.211079,KNIGHT ST & KNIGHT ST BRIDGE & SE MARINE DR & SE MARINE DR OFFRAMP & SE MARINE DR ONRAMP,-123.077129,2013
VANCOUVER,134,PDO,49.211079,KNIGHT ST & KNIGHT ST BRIDGE & SE MARINE DR & SE MARINE DR OFFRAMP & SE MARINE DR ONRAMP,-123.077129,2013
VANCOUVER,61,Casualty,49.210944,KNIGHT ST BRIDGE,-123.077046,2013
VANCOUVER,86,PDO,49.210944,KNIGHT ST BRIDGE,-123.077046,2013
VANCOUVER,1,PDO,49.283919,LAKEWOOD DR & TRIUMPH ST,-123.06165,2013
VANCOUVER,1,PDO,49.279119,LAKEWOOD DR & TURNER ST,-123.061748,2013
VANCOUVER,1,Casualty,49.242251,LARCH ST & PUGET DR & W 33RD AVE,-123.162497,2013
VANCOUVER,1,PDO,49.242251,LARCH ST & PUGET DR & W 33RD AVE,-123.162497,2013
VANCOUVER,1,Casualty,49.261185,LARCH ST & W 12TH AVE,-123.162523,2013
VANCOUVER,1,PDO,49.261185,LARCH ST & W 12TH AVE,-123.162523,2013
VANCOUVER,2,Casualty,49.25931,LARCH ST & W 14TH AVE,-123.162594,2013
VANCOUVER,1,PDO,49.236537,LARCH ST & W 39TH AVE,-123.162673,2013
VANCOUVER,1,Casualty,49.269161,LARCH ST & W 3RD AVE,-123.162234,2013
VANCOUVER,6,PDO,49.234685,LARCH ST & W 41ST AVE,-123.162749,2013
VANCOUVER,1,PDO,49.232838,LARCH ST & W 43RD AVE,-123.162801,2013
VANCOUVER,2,Casualty,49.230967,LARCH ST & W 45TH AVE,-123.162894,2013
VANCOUVER,2,PDO,49.230967,LARCH ST & W 45TH AVE,-123.162894,2013
VANCOUVER,2,Casualty,49.22726,LARCH ST & W 49TH AVE,-123.163034,2013
VANCOUVER,5,Casualty,49.268285,LARCH ST & W 4TH AVE,-123.162256,2013
VANCOUVER,6,PDO,49.268285,LARCH ST & W 4TH AVE,-123.162256,2013
VANCOUVER,2,Casualty,49.263983,LARCH ST & W BROADWAY,-123.16241,2013
VANCOUVER,8,PDO,49.263983,LARCH ST & W BROADWAY,-123.16241,2013
VANCOUVER,4,Casualty,49.206351,LAUREL ST & SW MARINE DR,-123.126198,2013
VANCOUVER,11,PDO,49.206351,LAUREL ST & SW MARINE DR,-123.126198,2013
VANCOUVER,1,Casualty,49.262414,LAUREL ST & W 10TH AVE,-123.125355,2013
VANCOUVER,3,PDO,49.262414,LAUREL ST & W 10TH AVE,-123.125355,2013
VANCOUVER,5,Casualty,49.260608,LAUREL ST & W 12TH AVE,-123.125442,2013
VANCOUVER,10,PDO,49.260608,LAUREL ST & W 12TH AVE,-123.125442,2013
VANCOUVER,1,PDO,49.25868,LAUREL ST & W 14TH AVE,-123.124356,2013
VANCOUVER,1,Casualty,49.257069,LAUREL ST & W 16TH AVE,-123.124384,2013
VANCOUVER,1,PDO,49.257069,LAUREL ST & W 16TH AVE,-123.124384,2013
VANCOUVER,1,PDO,49.255273,LAUREL ST & W 18TH AVE,-123.124484,2013
VANCOUVER,1,PDO,49.226428,LAUREL ST & W 49TH AVE,-123.125156,2013
VANCOUVER,5,PDO,49.265947,LAUREL ST & W 6TH AVE,-123.124076,2013
VANCOUVER,2,Casualty,49.208411,LAUREL ST & W 70TH AVE,-123.126154,2013
VANCOUVER,2,PDO,49.265119,LAUREL ST & W 7TH AVE,-123.124107,2013
VANCOUVER,1,PDO,49.264288,LAUREL ST & W 8TH AVE,-123.124138,2013
VANCOUVER,4,PDO,49.263368,LAUREL ST & W BROADWAY,-123.124176,2013
VANCOUVER,5,Casualty,49.263368,LAUREL ST & W BROADWAY,-123.124176,2013
VANCOUVER,1,PDO,49.249187,LAUREL ST & W KING EDWARD AVE,-123.124704,2013
VANCOUVER,2,Casualty,49.249187,LAUREL ST & W KING EDWARD AVE,-123.124704,2013
VANCOUVER,2,Casualty,49.25082,LAURIER AVE & OAK ST & W 23RD AVE,-123.12749,2013
VANCOUVER,3,PDO,49.25082,LAURIER AVE & OAK ST & W 23RD AVE,-123.12749,2013
VANCOUVER,2,PDO,49.276432,LILLOOET ST & VENABLES ST,-123.038883,2013
VANCOUVER,74,Casualty,49.325629,LIONS GATE BRIDGE,-123.129318,2013
VANCOUVER,91,PDO,49.325629,LIONS GATE BRIDGE,-123.129318,2013
VANCOUVER,1,Casualty,49.206825,LOGAN ST & SW MARINE DR,-123.125057,2013
VANCOUVER,1,PDO,49.209678,LORD ST & SW MARINE DR,-123.118246,2013
VANCOUVER,2,PDO,49.263485,LOUGHEED HWY & SKEENA ST,-123.028483,2013
VANCOUVER,8,Casualty,49.263485,LOUGHEED HWY & SKEENA ST,-123.028483,2013
VANCOUVER,1,Casualty,49.209655,LYNMOOR PL & MATHESON CRES,-123.028073,2013
VANCOUVER,4,PDO,49.271454,MACDONALD ST & POINT GREY RD,-123.168167,2013
VANCOUVER,5,Casualty,49.271454,MACDONALD ST & POINT GREY RD,-123.168167,2013
VANCOUVER,5,Casualty,49.248127,MACDONALD ST & PUGET DR & W KING EDWARD AVE,-123.167857,2013
VANCOUVER,12,PDO,49.248127,MACDONALD ST & PUGET DR & W KING EDWARD AVE,-123.167857,2013
VANCOUVER,3,Casualty,49.225788,MACDONALD ST & SW MARINE DR,-123.168416,2013
VANCOUVER,4,PDO,49.225788,MACDONALD ST & SW MARINE DR,-123.168416,2013
VANCOUVER,1,Casualty,49.263214,MACDONALD ST & W 10TH AVE,-123.168219,2013
VANCOUVER,1,PDO,49.261378,MACDONALD ST & W 12TH AVE,-123.168264,2013
VANCOUVER,1,PDO,49.260473,MACDONALD ST & W 13TH AVE,-123.168292,2013
VANCOUVER,1,Casualty,49.259579,MACDONALD ST & W 14TH AVE,-123.168318,2013
VANCOUVER,2,PDO,49.259579,MACDONALD ST & W 14TH AVE,-123.168318,2013
VANCOUVER,1,PDO,49.258663,MACDONALD ST & W 15TH AVE,-123.168313,2013
VANCOUVER,8,Casualty,49.257668,MACDONALD ST & W 16TH AVE,-123.168378,2013
VANCOUVER,15,PDO,49.257668,MACDONALD ST & W 16TH AVE,-123.168378,2013
VANCOUVER,1,PDO,49.257083,MACDONALD ST & W 17TH AVE,-123.16834,2013
VANCOUVER,1,Casualty,49.25461,MACDONALD ST & W 20TH AVE,-123.167774,2013
VANCOUVER,1,PDO,49.25461,MACDONALD ST & W 20TH AVE,-123.167774,2013
VANCOUVER,1,Casualty,49.253718,MACDONALD ST & W 21ST AVE,-123.167784,2013
VANCOUVER,1,PDO,49.252793,MACDONALD ST & W 22ND AVE,-123.167798,2013
VANCOUVER,2,Casualty,49.25098,MACDONALD ST & W 24TH AVE,-123.167821,2013
VANCOUVER,2,PDO,49.270143,MACDONALD ST & W 2ND AVE,-123.16822,2013
VANCOUVER,2,PDO,49.269247,MACDONALD ST & W 3RD AVE,-123.168254,2013
VANCOUVER,2,Casualty,49.234729,MACDONALD ST & W 41ST AVE,-123.167394,2013
VANCOUVER,5,PDO,49.234729,MACDONALD ST & W 41ST AVE,-123.167394,2013
VANCOUVER,1,PDO,49.231001,MACDONALD ST & W 45TH AVE,-123.167425,2013
VANCOUVER,5,Casualty,49.227315,MACDONALD ST & W 49TH AVE,-123.16743,2013
VANCOUVER,5,PDO,49.227315,MACDONALD ST & W 49TH AVE,-123.16743,2013
VANCOUVER,14,Casualty,49.26838,MACDONALD ST & W 4TH AVE,-123.168279,2013
VANCOUVER,22,PDO,49.26838,MACDONALD ST & W 4TH AVE,-123.168279,2013
VANCOUVER,1,PDO,49.267464,MACDONALD ST & W 5TH AVE,-123.168324,2013
VANCOUVER,1,PDO,49.266636,MACDONALD ST & W 6TH AVE,-123.168358,2013
VANCOUVER,1,Casualty,49.265801,MACDONALD ST & W 7TH AVE,-123.168393,2013
VANCOUVER,1,PDO,49.265801,MACDONALD ST & W 7TH AVE,-123.168393,2013
VANCOUVER,2,Casualty,49.264979,MACDONALD ST & W 8TH AVE,-123.168404,2013
VANCOUVER,3,PDO,49.264979,MACDONALD ST & W 8TH AVE,-123.168404,2013
VANCOUVER,8,Casualty,49.26408,MACDONALD ST & W BROADWAY,-123.16816,2013
VANCOUVER,19,PDO,49.26408,MACDONALD ST & W BROADWAY,-123.16816,2013
VANCOUVER,3,Casualty,49.263242,MACKENZIE ST & W 10TH AVE,-123.170152,2013
VANCOUVER,3,PDO,49.263242,MACKENZIE ST & W 10TH AVE,-123.170152,2013
VANCOUVER,1,PDO,49.261396,MACKENZIE ST & W 12TH AVE,-123.170251,2013
VANCOUVER,3,PDO,49.2577,MACKENZIE ST & W 16TH AVE,-123.170425,2013
VANCOUVER,4,Casualty,49.2577,MACKENZIE ST & W 16TH AVE,-123.170425,2013
VANCOUVER,1,Casualty,49.246124,MACKENZIE ST & W 29TH AVE,-123.170207,2013
VANCOUVER,1,Casualty,49.245159,MACKENZIE ST & W 30TH AVE,-123.170186,2013
